source_file,day,sequence_number,timestamp,segment_id,line_name,group,direction,location_type,station_id,station_name,pm1,pm25,pm10,co2,temperature,DPS_tem,humidity,pressure,pressure_change_pa_per_sec,nox,tvoc,voc_raw,nox_raw,source_flag,gps_lat,gps_lng
commuta_readings_today_20260810_184020.csv,2026-08-10,6769,2026-08-10T17:06:58.000+01:00,S08,Victoria,busier,Stockwell->Euston,platform,940GZZLUPCO,Pimlico,150.72703552246094,203.37771606445312,258.69232177734375,655.0,33.55573272705078,37.099517822265625,29.674219131469727,1022.1852416992188,1.2164306640625,1.0,77.0,31285,16052,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6770,2026-08-10T17:07:08.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,152.59629821777344,206.5020446777344,263.25970458984375,654.0,33.57709503173828,37.14119720458984,29.68795394897461,1022.3389282226562,1.536865234375,1.0,77.0,31270,16036,live,51.48921203,-0.1335163453085316
commuta_readings_today_20260810_184020.csv,2026-08-10,6771,2026-08-10T17:07:18.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,162.97283935546875,222.49966430664065,285.5758056640625,653.0,33.582435607910156,37.17890930175781,29.813077926635746,1022.1670532226562,1.71875,1.0,79.0,31290,16037,live,51.48921203,-0.1335163453085316
commuta_readings_today_20260810_184020.csv,2026-08-10,6772,2026-08-10T17:07:28.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,173.21766662597656,236.6479949951172,303.892333984375,654.0,33.67856979370117,37.208961486816406,29.78713607788086,1022.0894775390624,0.7757568359375,1.0,82.0,31221,16041,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6773,2026-08-10T17:07:38.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,178.921142578125,240.04623413085935,303.979736328125,656.0,33.73464584350586,37.26226806640625,29.72762680053711,1019.3734130859376,27.16064453125,1.0,83.0,31249,16052,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6774,2026-08-10T17:07:48.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,175.04627990722656,232.98789978027344,293.1983337402344,658.0,33.75333786010742,37.29743194580078,29.69558334350586,1017.49609375,18.773193359375,1.0,85.0,31235,16050,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6775,2026-08-10T17:07:58.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,162.28627014160156,215.99058532714844,271.79486083984375,659.0,33.82009506225586,37.34705352783203,29.591821670532227,1018.1907958984376,6.947021484375,1.0,85.0,31249,16048,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6776,2026-08-10T17:08:08.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,150.26356506347656,198.7454376220703,248.85140991210935,660.0,33.83878707885742,37.38703155517578,29.465171813964844,1021.1351318359376,,1.0,85.0,31262,16051,buffered,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6777,2026-08-10T17:08:18.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,139.9761199951172,186.72547912597656,235.396240234375,661.0,33.88685607910156,37.413970947265625,29.43465232849121,1022.1846923828124,39.93896484375,1.0,85.0,31261,16034,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6778,2026-08-10T17:08:29.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,135.9507598876953,184.9744415283203,236.79591369628903,664.0,33.94560241699219,37.45252990722656,29.37666893005371,1022.2723388671876,0.87646484375,1.0,85.0,31267,16037,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6779,2026-08-10T17:08:38.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,139.6547088623047,194.265869140625,252.84567260742188,665.0,34.00434875488281,37.48655700683594,29.32173728942871,1021.5653686523438,7.0697021484375,1.0,85.0,31259,16037,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6780,2026-08-10T17:08:48.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,140.7971649169922,193.921875,250.54998779296875,666.0,34.023040771484375,37.530792236328125,29.187456130981445,1022.1788330078124,6.1346435546875,1.0,85.0,31255,16039,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6781,2026-08-10T17:08:58.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,143.34817504882812,195.4175720214844,250.5343780517578,669.0,34.07377624511719,37.54950714111328,29.126420974731445,1022.141845703125,0.369873046875,1.0,86.0,31221,16032,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6782,2026-08-10T17:09:08.000+01:00,S08,Victoria,busier,Stockwell->Euston,platform,940GZZLUVIC,Victoria,144.1359100341797,199.1907958984375,258.0047607421875,669.0,34.09513854980469,37.58636474609375,29.153886795043945,1021.9609375,1.80908203125,1.0,86.0,31220,16027,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6783,2026-08-10T17:09:18.000+01:00,S08,Victoria,busier,Stockwell->Euston,platform,940GZZLUVIC,Victoria,150.8395538330078,211.75827026367188,277.4613342285156,671.0,34.156558990478516,37.620391845703125,29.097429275512695,1022.3981323242188,4.3719482421875,1.0,87.0,31262,16035,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6784,2026-08-10T17:09:28.000+01:00,S08,Victoria,busier,Stockwell->Euston,platform,940GZZLUVIC,Victoria,151.154296875,209.77395629882812,272.56329345703125,672.0,34.220645904541016,37.63938903808594,28.995193481445312,1022.2404174804688,1.5771484375,1.0,88.0,31211,16035,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6785,2026-08-10T17:09:38.000+01:00,S08,Victoria,busier,Stockwell->Euston,platform,940GZZLUVIC,Victoria,125.48739624023438,174.4358367919922,226.9187469482422,673.0,34.25802993774414,37.68787384033203,28.950942993164062,1022.0362548828124,2.0416259765625,1.0,88.0,31213,16030,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6786,2026-08-10T17:09:48.000+01:00,S08,Victoria,busier,Stockwell->Euston,platform,940GZZLUVIC,Victoria,58.597415924072266,80.5098648071289,103.82962799072266,676.0,34.26871109008789,37.71821594238281,28.53894805908203,1022.1917114257812,1.5545654296875,1.0,89.0,31244,16033,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6787,2026-08-10T17:09:58.000+01:00,S08,Victoria,busier,Stockwell->Euston,platform,940GZZLUVIC,Victoria,134.82083129882812,180.96841430664065,229.25502014160156,679.0,34.30075454711914,37.75508117675781,28.302433013916016,1022.0828247070312,1.0888671875,1.0,89.0,31260,16004,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6788,2026-08-10T17:10:08.000+01:00,S08,Victoria,busier,Stockwell->Euston,platform,940GZZLUVIC,Victoria,150.6431884765625,204.04653930664065,260.31365966796875,682.0,34.32478713989258,37.79222106933594,28.285648345947266,1022.2334594726562,1.50634765625,1.0,89.0,31240,15990,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6789,2026-08-10T17:10:18.000+01:00,S08,Victoria,busier,Stockwell->Euston,platform,940GZZLUVIC,Victoria,145.1524200439453,197.30059814453125,252.3860626220703,681.0,34.2980842590332,37.81349182128906,28.31769371032715,1022.2910766601562,0.576171875,1.0,89.0,31259,15994,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6790,2026-08-10T17:10:28.000+01:00,S08,Victoria,busier,Stockwell->Euston,platform,940GZZLUVIC,Victoria,140.84283447265625,192.0182647705078,246.1919708251953,682.0,34.27138137817383,37.838157653808594,28.198673248291016,1022.030029296875,2.6104736328125,1.0,89.0,31260,15989,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6791,2026-08-10T17:10:38.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,155.5721893310547,215.4698944091797,279.5470886230469,681.0,34.2980842590332,37.8704833984375,28.168153762817383,1022.1194458007812,0.8941650390625,1.0,88.0,31249,15974,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6792,2026-08-10T17:10:48.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,156.1337890625,226.39889526367188,303.47198486328125,678.0,34.3408088684082,37.89005279541016,28.235294342041016,1022.2279052734376,1.0845947265625,1.0,88.0,31298,15980,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6793,2026-08-10T17:10:58.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,153.7848663330078,222.4376220703125,297.65301513671875,678.0,34.375526428222656,37.92662811279297,28.305484771728516,1022.563232421875,3.353271484375,1.0,88.0,31221,15990,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6794,2026-08-10T17:11:08.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,151.43453979492188,215.330078125,284.7333679199219,678.0,34.418251037597656,37.9521484375,28.3314266204834,1022.1666259765624,3.966064453125,1.0,89.0,31225,15990,live,51.495786357094914,-0.1438184070084527
commuta_readings_today_20260810_184020.csv,2026-08-10,6795,2026-08-10T17:11:18.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,144.30543518066406,203.92247009277344,268.4608154296875,677.0,34.43694305419922,37.97199249267578,28.271915435791016,1022.2860107421876,1.19384765625,1.0,89.0,31237,16006,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6796,2026-08-10T17:11:28.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,126.9184341430664,181.09413146972656,240.046630859375,677.0,34.452964782714844,37.98957824707031,28.271915435791016,1022.1617431640624,1.24267578125,1.0,89.0,31215,16004,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6797,2026-08-10T17:11:38.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,118.7232894897461,170.1916046142578,226.3319091796875,677.0,34.53307342529297,38.015663146972656,28.30090713500977,1020.9855346679688,11.7620849609375,1.0,90.0,31204,15999,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6798,2026-08-10T17:11:48.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,114.8499526977539,166.49444580078125,223.13609313964844,679.0,34.54375457763672,38.038063049316406,28.47333526611328,1019.2164916992188,,1.0,91.0,31197,16009,buffered,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6799,2026-08-10T17:11:58.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,115.5105209350586,162.52322387695312,213.29293823242188,683.0,34.55176544189453,38.0689697265625,28.34821128845215,1016.56005859375,44.2547607421875,1.0,93.0,31183,16020,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6800,2026-08-10T17:12:08.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,116.1286849975586,164.06248474121094,215.9457244873047,688.0,34.55443572998047,38.1041259765625,28.308536529541016,1013.6294555664062,29.3060302734375,1.0,98.0,31173,16021,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6801,2026-08-10T17:12:18.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,114.68397521972656,161.12506103515625,211.23573303222656,705.0,34.517051696777344,38.12369537353515,28.36652183532715,1015.9664306640624,23.3697509765625,1.0,106.0,31191,16015,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6802,2026-08-10T17:12:28.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,112.37590026855467,159.54063415527344,210.7279510498047,719.0,34.51972198486328,38.15062713623047,28.43366050720215,1021.0693969726562,51.0296630859375,1.0,122.0,31093,16017,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6803,2026-08-10T17:12:38.000+01:00,S08,Victoria,busier,Stockwell->Euston,platform,940GZZLUGPK,Green Park,121.17316436767578,169.1377716064453,220.6952362060547,728.0,34.570457458496094,38.15006256103515,28.51758575439453,1020.8387451171876,2.3065185546875,1.0,135.0,31107,16023,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6804,2026-08-10T17:12:48.000+01:00,S08,Victoria,busier,Stockwell->Euston,platform,940GZZLUGPK,Green Park,205.58670043945312,281.70587158203125,362.5668640136719,756.0,34.51972198486328,38.15601348876953,28.43976593017578,1020.7308349609376,1.0791015625,1.0,142.0,31130,16037,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6805,2026-08-10T17:12:58.000+01:00,S08,Victoria,busier,Stockwell->Euston,platform,940GZZLUGPK,Green Park,182.6853485107422,256.880615234375,336.9772033691406,757.0,34.450294494628906,38.11631774902344,28.40924644470215,1020.650634765625,0.802001953125,1.0,143.0,31140,16036,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6806,2026-08-10T17:13:08.000+01:00,S08,Victoria,busier,Stockwell->Euston,platform,940GZZLUGPK,Green Park,158.4059600830078,226.5527801513672,300.79803466796875,758.0,34.439613342285156,38.149208068847656,28.267337799072266,1020.936279296875,2.8564453125,1.0,144.0,31137,16034,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6807,2026-08-10T17:13:18.000+01:00,S08,Victoria,busier,Stockwell->Euston,platform,940GZZLUGPK,Green Park,135.1231689453125,193.28616333007812,256.65966796875,761.0,34.463645935058594,38.15715026855469,28.261234283447266,1020.6372680664062,2.9901123046875,1.0,141.0,31149,16021,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6808,2026-08-10T17:13:28.000+01:00,S08,Victoria,busier,Stockwell->Euston,platform,940GZZLUGPK,Green Park,124.1405029296875,173.9367218017578,227.58297729492188,764.0,34.51171112060547,38.163673400878906,28.210880279541016,1020.9857788085938,3.485107421875,1.0,137.0,31164,16034,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6809,2026-08-10T17:13:38.000+01:00,S08,Victoria,busier,Stockwell->Euston,platform,940GZZLUGPK,Green Park,115.5015106201172,159.2587432861328,205.9355010986328,763.0,34.52239227294922,38.17274475097656,28.117799758911133,1020.96240234375,0.2337646484375,1.0,132.0,31168,16035,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6810,2026-08-10T17:13:48.000+01:00,S08,Victoria,busier,Stockwell->Euston,platform,940GZZLUGPK,Green Park,114.97097778320312,154.87991333007812,196.75596618652344,763.0,34.47966766357422,38.19940185546875,28.0201416015625,1020.8803100585938,0.8209228515625,1.0,132.0,31153,16029,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6811,2026-08-10T17:13:58.000+01:00,S08,Victoria,busier,Stockwell->Euston,platform,940GZZLUGPK,Green Park,112.89535522460938,158.97189331054688,208.75335693359375,764.0,34.452964782714844,38.216697692871094,28.03082275390625,1020.9489135742188,0.68603515625,1.0,131.0,31170,16029,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6812,2026-08-10T17:14:08.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,111.09661102294922,156.1394805908203,204.7510986328125,768.0,34.47699737548828,38.23285675048828,27.97283935546875,1020.7782592773438,1.70654296875,1.0,132.0,31137,16021,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6813,2026-08-10T17:14:18.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,116.04066467285156,162.18568420410156,211.82598876953125,769.0,34.45563507080078,38.246185302734375,28.088808059692383,1020.625244140625,,1.0,135.0,31165,16022,buffered,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6814,2026-08-10T17:14:28.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,121.7239761352539,167.73944091796875,216.80618286132812,770.0,34.506370544433594,38.262062072753906,28.235294342041016,1020.9601440429688,,1.0,141.0,31112,16025,buffered,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6815,2026-08-10T17:14:38.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,124.3137664794922,169.77467346191406,217.95700073242188,770.0,34.570457458496094,38.28758239746094,28.238346099853516,1021.0150756835938,,1.0,148.0,31103,16034,buffered,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6816,2026-08-10T17:14:48.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,125.3791961669922,166.0214080810547,208.06752014160156,771.0,34.602500915527344,38.30289459228515,28.244449615478516,1021.0794677734376,,1.0,156.0,31092,16039,buffered,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6817,2026-08-10T17:14:58.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,126.64098358154295,165.77598571777344,205.835693359375,779.0,34.629207611083984,38.329833984375,28.3405818939209,1020.5772705078124,,1.0,166.0,31064,16036,buffered,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6818,2026-08-10T17:15:08.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,125.75257873535156,166.9342498779297,209.63165283203125,780.0,34.68528366088867,38.34514617919922,28.38483238220215,1017.7740478515624,,1.0,175.0,31046,16045,buffered,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6819,2026-08-10T17:15:18.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,130.18075561523438,176.6536865234375,225.6846618652344,790.0,34.703975677490234,38.37406921386719,28.34515953063965,1019.2093505859376,15.6890869140625,1.0,188.0,31014,16052,live,51.495786357094914,-0.1438184070084527
commuta_readings_today_20260810_184020.csv,2026-08-10,6820,2026-08-10T17:15:28.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,136.60646057128906,189.084716796875,245.2028045654297,798.0,34.74135971069336,38.39447784423828,28.43976593017578,1017.671142578125,15.382080078125,1.0,198.0,31016,16056,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6821,2026-08-10T17:15:38.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,140.10830688476562,199.1511993408203,263.2708740234375,804.0,34.8081169128418,38.406959533691406,28.46570587158203,1017.8629760742188,1.9183349609375,1.0,209.0,30994,16059,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6822,2026-08-10T17:15:48.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,141.7657470703125,197.5075225830078,257.35650634765625,813.0,34.821468353271484,38.442970275878906,28.53589630126953,1017.792236328125,0.7073974609375,1.0,218.0,31019,16067,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6823,2026-08-10T17:15:58.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,144.46240234375,202.68930053710935,265.4682922363281,832.0,34.84550094604492,38.470191955566406,28.58320045471191,1019.3184204101562,15.2618408203125,1.0,229.0,30941,16069,live,51.495786357094914,-0.1438184070084527
commuta_readings_today_20260810_184020.csv,2026-08-10,6824,2026-08-10T17:16:08.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,144.6149444580078,206.05126953125,272.85491943359375,853.0,34.90425109863281,38.48748779296875,28.728160858154297,1019.8429565429688,5.245361328125,1.0,238.0,30899,16075,live,51.495786357094914,-0.1438184070084527
commuta_readings_today_20260810_184020.csv,2026-08-10,6825,2026-08-10T17:16:18.000+01:00,S08,Victoria,busier,Stockwell->Euston,platform,940GZZLUOXC,Oxford Circus,154.3549346923828,213.44676208496097,276.59857177734375,874.0,34.88288879394531,38.498260498046875,28.90669059753418,1020.2924194335938,4.49462890625,1.0,258.0,30868,16082,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6826,2026-08-10T17:16:28.000+01:00,S08,Victoria,busier,Stockwell->Euston,platform,940GZZLUOXC,Oxford Circus,179.8196258544922,249.06573486328125,323.1460876464844,889.0,34.896240234375,38.53484344482422,29.069963455200195,1020.26220703125,0.3021240234375,1.0,275.0,30863,16087,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6827,2026-08-10T17:16:38.000+01:00,S08,Victoria,busier,Stockwell->Euston,platform,940GZZLUOXC,Oxford Circus,179.99282836914062,253.93338012695312,333.9042053222656,896.0,34.922943115234375,38.55128479003906,29.138628005981445,1020.433837890625,1.71630859375,1.0,287.0,30870,16094,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6828,2026-08-10T17:16:48.000+01:00,S08,Victoria,busier,Stockwell->Euston,platform,940GZZLUOXC,Oxford Circus,179.17897033691406,248.97618103027344,323.79583740234375,902.0,34.90692138671875,38.55412292480469,29.123369216918945,1020.305908203125,1.279296875,1.0,289.0,30886,16096,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6829,2026-08-10T17:16:58.000+01:00,S08,Victoria,busier,Stockwell->Euston,platform,940GZZLUOXC,Oxford Circus,174.0877227783203,238.2144317626953,306.27154541015625,906.0,34.901580810546875,38.586158752441406,29.102006912231445,1019.9087524414062,3.9715576171875,1.0,286.0,30890,16088,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6830,2026-08-10T17:17:08.000+01:00,S08,Victoria,busier,Stockwell->Euston,platform,940GZZLUOXC,Oxford Circus,168.59559631347656,226.8119659423828,287.833984375,909.0,34.93896484375,38.61678314208984,29.077592849731445,1020.0245971679688,1.158447265625,1.0,285.0,30861,16087,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6831,2026-08-10T17:17:18.000+01:00,S08,Victoria,busier,Stockwell->Euston,platform,940GZZLUOXC,Oxford Circus,162.53456115722656,215.79754638671875,271.0289306640625,915.0,34.89356994628906,38.63096618652344,29.274433135986328,1020.1812744140624,1.5667724609375,1.0,296.0,30809,16081,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6832,2026-08-10T17:17:28.000+01:00,S08,Victoria,busier,Stockwell->Euston,platform,940GZZLUOXC,Oxford Circus,157.1014404296875,208.8533172607422,262.5771484375,925.0,34.91493225097656,38.646278381347656,29.445335388183594,1020.3011474609376,1.19873046875,1.0,305.0,30823,16092,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6833,2026-08-10T17:17:38.000+01:00,S08,Victoria,busier,Stockwell->Euston,platform,940GZZLUOXC,Oxford Circus,157.0855255126953,211.292236328125,268.1039733886719,931.0,34.90959167480469,38.66413879394531,29.41939353942871,1019.9799194335938,3.2122802734375,1.0,303.0,30832,16100,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6834,2026-08-10T17:17:48.000+01:00,S08,Victoria,busier,Stockwell->Euston,platform,940GZZLUOXC,Oxford Circus,160.68653869628906,214.9595489501953,271.5945129394531,934.0,34.89356994628906,38.67973327636719,29.214923858642575,1019.964599609375,0.1531982421875,1.0,294.0,30890,16101,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6835,2026-08-10T17:17:58.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,155.36077880859375,208.9876251220703,265.1948547363281,940.0,34.933624267578125,38.7083740234375,29.680322647094727,1019.9638061523438,0.0079345703125,1.0,306.0,30756,16081,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6836,2026-08-10T17:18:08.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,155.0657196044922,213.16261291503903,275.0120544433594,953.0,34.93896484375,38.72651672363281,29.971771240234375,1019.45556640625,5.0823974609375,1.0,325.0,30709,16115,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6837,2026-08-10T17:18:18.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,158.74964904785156,219.24887084960935,283.85284423828125,973.0,35.01640319824219,38.74891662597656,29.985504150390625,1019.89404296875,4.384765625,1.0,335.0,30736,16133,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6838,2026-08-10T17:18:28.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,162.37937927246094,221.8151397705078,284.8196716308594,978.0,35.0457763671875,38.76054382324219,30.070955276489254,1020.218994140625,3.24951171875,1.0,339.0,30745,16138,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6839,2026-08-10T17:18:38.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,161.26129150390625,221.94000244140625,286.5882263183594,989.0,35.07781982421875,38.773590087890625,30.162508010864254,1019.5167846679688,7.0220947265625,1.0,338.0,30746,16142,live,51.51522256862419,-0.1419315838935013
commuta_readings_today_20260810_184020.csv,2026-08-10,6840,2026-08-10T17:18:48.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,161.9745635986328,222.5802764892578,287.085205078125,989.0,35.12855911254883,38.79315185546875,30.124361038208008,1017.1724243164062,23.443603515625,1.0,338.0,30737,16148,live,51.51522256862419,-0.1419315838935013
commuta_readings_today_20260810_184020.csv,2026-08-10,6841,2026-08-10T17:18:58.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,161.58238220214844,217.9426116943359,277.1373596191406,993.0,35.163272857666016,38.807899475097656,30.20523452758789,1017.703369140625,5.3094482421875,1.0,338.0,30718,16152,live,51.51522256862419,-0.1419315838935013
commuta_readings_today_20260810_184020.csv,2026-08-10,6842,2026-08-10T17:19:08.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,158.86575317382812,210.6653289794922,264.3216247558594,996.0,35.20332717895508,38.83965301513672,30.28305435180664,1017.9007568359376,1.973876953125,1.0,344.0,30634,16155,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6843,2026-08-10T17:19:18.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,154.910400390625,207.83509826660156,263.19195556640625,1009.0,35.227359771728516,38.85894012451172,30.400548934936523,1017.4219360351562,4.7882080078125,1.0,352.0,30639,16156,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6844,2026-08-10T17:19:28.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,152.17977905273438,201.40525817871097,252.3079071044922,1018.0,35.259403228759766,38.873680114746094,30.62790870666504,1020.3468017578124,29.2486572265625,1.0,361.0,30654,16162,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6845,2026-08-10T17:19:38.000+01:00,S08,Victoria,busier,Stockwell->Euston,in_train,,,153.5590057373047,202.29498291015625,252.4823760986328,1040.0,35.334171295166016,38.89692687988281,30.870527267456055,1019.9964599609376,3.50341796875,1.0,369.0,30596,16176,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6846,2026-08-10T17:19:48.000+01:00,S08,Victoria,busier,Stockwell->Euston,platform,940GZZLUWRR,Warren Street,169.2388916015625,221.05081176757812,273.9731140136719,1049.0,35.33951187133789,38.940879821777344,30.890363693237305,1020.4879760742188,4.9151611328125,1.0,375.0,30593,16201,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6847,2026-08-10T17:19:58.000+01:00,S08,Victoria,busier,Stockwell->Euston,platform,940GZZLUWRR,Warren Street,187.07371520996097,246.5391845703125,307.7967224121094,1056.0,35.29678726196289,38.92528533935547,30.536354064941406,1020.7980346679688,3.1005859375,1.0,369.0,30673,16198,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6848,2026-08-10T17:20:08.000+01:00,S08,Victoria,busier,Stockwell->Euston,platform,940GZZLUWRR,Warren Street,176.05105590820312,235.8943023681641,298.4233093261719,1056.0,35.344852447509766,38.94371795654297,30.334936141967773,1020.9093017578124,1.1126708984375,1.0,358.0,30698,16165,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6849,2026-08-10T17:20:18.000+01:00,S08,Victoria,busier,Stockwell->Euston,platform,940GZZLUWRR,Warren Street,167.76686096191406,223.5686492919922,281.6143798828125,1055.0,35.366214752197266,38.952789306640625,30.031280517578125,1020.7455444335938,1.6375732421875,1.0,346.0,30708,16161,live,,
commuta_readings_today_20260810_184020.csv,2026-08-10,6850,2026-08-10T17:20:28.000+01:00,S08,Victoria,busier,Stockwell->Euston,platform,940GZZLUWRR,Warren Street,100.1817855834961,131.01707458496094,162.55213928222656,1051.0,35.384910583496094,38.88899230957031,29.874113082885746,1020.7974243164062,0.518798828125,1.0,326.0,30896,16145,live,,
